Industry_Energy,Industry_Finance,Industry_Government,Industry_Healthcare,Industry_Manufacturing,Industry_Media,Industry_Retail,Industry_Technology,Industry_Transportation,Country_Canada,Country_Germany,Country_India,Country_Japan,Country_Pakistan,Country_Singapore,Country_UAE,Country_UK,Country_USA,Remote_Work_Possibility_No,Remote_Work_Possibility_Yes,Company_Size_Medium,Company_Size_Startup,Education_Level,Automation_Level,AI_Tool_Usage,Hiring_Trend_2026,Years_Experience,Average_Salary_USD,Job_Growth_2030,Work_Hours_Per_Week,Performance_Score,Job_Satisfaction,Upskilling_Needed,Is_Machine_Learning,Is_Analyst
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3,2,2,1,13,31628,-1,39,3.5,2.1,True,0,1
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,0,0,2,21,153240,-5,50,2.61,3.3,True,1,0
False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,1,0,1,16,85475,16,44,3.09,1.44,False,0,0
True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,1,1,1,14,52156,21,59,4.26,4.73,False,0,0
False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,3,1,1,2,9,161107,1,32,2.19,3.12,False,0,1
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,3,2,2,1,19,50186,42,47,2.7,4.14,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,1,1,0,0,5,143191,5,31,3.63,5.0,True,0,1
True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,1,1,2,16,98903,11,46,3.11,2.42,False,0,0
False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2,2,2,1,2,120817,24,36,3.37,3.63,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3,0,0,2,21,172241,19,50,2.98,4.62,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,2,1,18,188009,41,58,2.85,3.1,False,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,1,0,2,2,20,188912,28,54,4.36,4.42,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,1,2,0,11,125769,0,56,2.81,1.6,True,0,1
False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,1,2,1,0,9,207763,-2,42,2.72,4.82,True,0,1
False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,1,1,1,2,1,168163,23,39,2.15,2.48,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,1,0,0,0,8,178112,9,59,2.07,2.87,True,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,2,1,0,1,10,154443,15,32,3.33,4.79,False,0,0
False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0,25,142195,45,34,2.54,4.33,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,1,15,95420,24,49,3.51,4.25,False,0,0
False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,2,0,4,87946,28,37,4.36,2.85,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0,2,0,1,1,215125,7,56,3.18,2.57,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,2,5,215478,35,46,2.47,4.39,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0,0,2,1,18,127552,32,43,4.93,3.06,False,0,1
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,1,1,0,2,9,174897,30,36,4.14,2.41,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,2,1,2,10,61742,13,33,3.19,2.44,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,1,0,5,89943,37,38,3.91,1.03,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,1,0,0,7,184107,16,31,2.85,2.23,False,0,1
False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,0,1,1,0,19,184753,30,54,4.68,3.42,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0,0,1,6,36704,24,44,3.98,4.01,False,0,0
False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,2,2,13,132795,33,60,2.93,3.02,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1,2,0,2,12,141981,38,57,4.42,2.31,True,1,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,1,2,1,23,171635,19,35,4.04,3.55,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,2,2,5,52789,14,54,3.56,4.77,False,0,0
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3,1,0,2,19,200396,16,55,4.0,1.19,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,0,2,1,2,25,79968,43,55,4.9,3.53,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,2,0,2,0,5,131071,30,34,2.3,1.86,True,0,1
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0,0,1,1,5,76513,25,49,2.56,1.73,True,0,1
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,2,1,0,20,180810,38,53,3.13,4.37,False,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,2,2,0,10,163775,21,39,2.35,4.91,False,0,0
False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,2,0,17,43953,8,50,3.92,4.35,True,0,0
False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0,0,0,0,17,216171,33,53,4.13,1.64,False,0,1
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,1,1,2,0,5,177849,33,30,4.27,2.78,False,0,1
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2,1,1,0,6,31850,45,38,3.33,1.68,True,1,0
False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1,2,1,19,206608,39,32,3.03,2.29,False,0,0
False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,3,1,0,2,16,158290,18,49,4.2,4.98,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,1,1,0,2,14,115897,31,49,4.79,3.19,True,0,0
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0,1,2,1,13,71327,24,30,3.79,1.12,False,0,1
False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,0,2,1,2,14,216976,15,38,4.82,3.27,False,0,0
False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,17,203079,5,47,2.36,4.66,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,2,2,0,1,18,48671,-9,33,3.7,2.8,True,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2,0,0,0,22,204451,9,44,3.32,2.29,True,0,1
False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,3,0,0,2,5,154335,29,49,3.89,3.8,False,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2,1,1,22,180818,9,54,3.6,1.54,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,2,1,1,17,120912,16,51,2.5,2.89,True,0,0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1,0,0,2,8,57357,6,52,3.12,2.02,True,0,0
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,2,1,1,2,14,139993,7,38,4.4,3.96,True,1,0
False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,2,1,0,2,18,119006,31,39,3.9,1.72,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,2,1,8,62248,8,35,4.64,1.69,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0,0,0,1,14,60999,6,41,4.39,4.43,True,0,1
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1,2,23,98177,-2,38,4.71,3.97,True,0,1
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,2,2,3,138989,14,55,3.24,4.65,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3,1,0,0,2,39692,-5,41,2.31,2.27,True,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3,0,0,1,25,79085,30,34,2.18,4.55,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,2,0,0,1,5,191975,31,32,2.83,1.55,False,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2,2,1,5,169790,43,40,4.13,2.83,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3,2,2,1,18,37527,42,49,4.55,2.56,True,0,1
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,2,0,1,0,0,188661,26,31,4.92,3.97,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,3,1,0,0,0,85437,44,32,2.17,1.52,False,0,1
False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,1,0,0,1,64250,40,49,2.96,1.96,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,3,1,2,0,7,147247,25,55,3.06,2.32,True,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,1,2,2,0,5,43468,38,50,2.82,2.31,False,0,1
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,2,1,1,7,177780,11,38,2.0,4.04,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,0,1,2,2,153151,33,60,3.13,2.33,True,0,1
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,0,0,0,0,101072,3,38,2.21,3.1,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,2,1,2,3,79438,-6,45,2.14,1.81,True,0,1
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2,0,2,21,109000,-9,50,2.26,4.64,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,3,1,1,2,14,157276,11,54,2.93,2.2,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0,0,2,0,3,212402,14,49,2.95,1.94,True,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,0,1,1,10,125741,19,30,2.75,1.55,False,0,1
False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,3,0,2,1,13,62321,16,60,4.95,3.64,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0,2,2,0,5,155301,41,54,3.86,2.85,False,1,0
False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,2,2,1,2,52185,36,40,2.2,2.25,False,0,0
